DateTime,RealPower
2019-10-29 02:30:00,2748.791999999999
2019-09-26 10:15:00,4289.284000000001
2018-09-18 15:30:00,4295.41
2020-02-25 09:45:00,4356.084
2018-09-09 00:00:00,2759.6640000000007
2019-10-01 00:00:00,2947.69
2018-12-14 12:30:00,4658.642000000001
2018-12-11 13:45:00,4881.143999999999
2018-11-05 00:00:00,3155.6239999999993
2019-10-27 08:45:00,2638.0420000000004
2018-12-10 09:00:00,4476.734
2018-11-26 04:30:00,3242.493999999999
2018-09-18 23:15:00,3216.7959999999994
2018-09-04 00:15:00,2723.1860000000006
2019-11-26 23:45:00,3249.8520000000003
2018-11-02 07:30:00,3878.5640000000003
2018-09-20 22:45:00,3537.8540000000007
2018-10-27 14:30:00,3675.728
2018-12-09 09:30:00,3244.0080000000003
2019-12-05 13:45:00,4701.112
2018-09-17 13:15:00,4472.851999999999
2018-12-04 18:00:00,4833.524
2019-11-27 10:45:00,4323.026
2018-11-10 20:15:00,3560.8340000000003
2018-09-08 05:15:00,2691.2260000000006
2018-11-20 07:45:00,3984.9139999999998
2018-10-05 16:15:00,4542.236
2018-08-14 01:15:00,2777.5079999999994
2020-02-26 09:45:00,4189.852
2019-12-17 08:45:00,3880.2340000000013
2019-09-26 21:30:00,3854.5620000000004
2019-10-19 21:45:00,3238.008
2018-10-23 19:30:00,4435.9580000000005
2018-10-12 18:00:00,4261.5459999999985
2018-11-08 02:00:00,2925.6079999999993
2018-10-11 04:30:00,3165.368
2018-08-29 23:30:00,3265.5099999999998
2020-02-14 21:00:00,3261.130000000001
2018-10-13 19:00:00,3247.0919999999987
2018-12-11 02:45:00,3070.448
2018-11-22 09:00:00,2562.5
2019-10-18 07:30:00,3517.634000000001
2018-09-12 06:30:00,3700.1280000000006
2018-09-06 12:15:00,4395.0740000000005
2019-10-21 09:15:00,4376.264
2018-10-09 06:00:00,3436.346000000001
2018-09-11 08:30:00,3902.134
2018-08-31 20:00:00,3692.042
2019-12-03 23:30:00,3386.716
2020-02-25 12:15:00,4581.018
2018-08-31 14:30:00,4122.224
2019-10-12 00:00:00,2866.0580000000004
2018-09-26 11:00:00,4480.429999999999
2019-11-20 09:30:00,4472.988
2018-11-29 09:45:00,4707.072
2018-11-20 02:45:00,2943.4399999999996
2018-09-29 09:15:00,2990.768
2018-11-11 09:15:00,2737.3300000000004
2019-11-11 13:30:00,3609.1940000000004
2018-11-01 05:45:00,3368.0560000000005
2019-11-04 14:45:00,4674.142
2019-10-18 18:45:00,4147.396
2018-11-10 17:15:00,3876.6600000000008
2018-11-18 07:30:00,2600.9099999999994
2019-11-06 17:00:00,4563.132
2018-11-25 02:45:00,2791.906
2018-10-24 23:45:00,3464.53
2019-12-12 02:45:00,2925.691999999999
2019-12-12 09:30:00,4259.8060000000005
2018-12-07 18:15:00,4509.518
2019-10-02 10:00:00,4488.875999999999
2018-08-28 08:00:00,3929.5759999999996
2019-11-24 11:30:00,3079.802
2018-11-28 21:15:00,4167.298000000001
2019-11-29 08:00:00,2417.2720000000004
2020-01-05 23:30:00,2949.12
2018-10-03 21:00:00,4100.857999999999
2018-09-28 05:30:00,3449.4340000000007
2018-10-27 21:15:00,3521.8620000000005
