DateTime,RealPower
2015-01-28 01:45:00,-0.006
2015-01-28 02:00:00,-0.005
2015-01-28 02:15:00,-0.006
2015-01-28 02:30:00,-0.005
2015-01-28 02:45:00,-0.003
2015-01-28 03:00:00,-0.004
2015-01-28 03:15:00,-0.004
2015-01-28 03:30:00,-0.006
2015-01-28 03:45:00,-0.006
2015-01-28 04:00:00,-0.008
2015-01-28 04:15:00,-0.006
2015-01-28 04:30:00,-0.006
2015-01-28 04:45:00,-0.006
2015-01-28 05:00:00,-0.007
2015-01-28 05:15:00,-0.008
2015-01-28 05:30:00,-0.004
2015-01-28 05:45:00,-0.002
2015-01-28 06:00:00,-0.004
2015-01-28 06:15:00,-0.006
2015-01-28 06:30:00,-0.004
2015-01-28 06:45:00,-0.079
2015-01-28 07:00:00,-0.15
2015-01-28 07:15:00,3.448
2015-01-28 07:30:00,10.971
2015-01-28 07:45:00,22.916
2015-01-28 08:00:00,32.846
2015-01-28 08:15:00,46.473
2015-01-28 08:30:00,56.952
2015-01-28 08:45:00,81.23400000000001
2015-01-28 09:00:00,96.269
2015-01-28 09:15:00,133.253
2015-01-28 09:30:00,156.884
2015-01-28 09:45:00,167.442
2015-01-28 10:00:00,159.617
2015-01-28 10:15:00,138.49599999999998
2015-01-28 10:30:00,169.38299999999998
2015-01-28 10:45:00,217.426
2015-01-28 11:00:00,216.175
2015-01-28 11:15:00,145.865
2015-01-28 11:30:00,109.67
2015-01-28 11:45:00,209.151
2015-01-28 12:00:00,239.588
2015-01-28 12:15:00,189.838
2015-01-28 12:30:00,159.321
2015-01-28 12:45:00,134.728
2015-01-28 13:00:00,115.299
2015-01-28 13:15:00,100.477
2015-01-28 13:30:00,94.543
2015-01-28 13:45:00,93.723
2015-01-28 14:00:00,101.581
2015-01-28 14:15:00,97.786
2015-01-28 14:30:00,98.688
2015-01-28 14:45:00,94.946
2015-01-28 15:00:00,73.53
2015-01-28 15:15:00,59.588
2015-01-28 15:30:00,51.33
2015-01-28 15:45:00,45.375
2015-01-28 16:00:00,36.954
2015-01-28 16:15:00,27.608
2015-01-28 16:30:00,16.274
2015-01-28 16:45:00,5.786
2015-01-28 17:00:00,2.632
2015-01-28 17:15:00,0.086
2015-01-28 17:30:00,-0.267
2015-01-28 17:45:00,-0.009
2015-01-28 18:00:00,-0.007
2015-01-28 18:15:00,-0.01
2015-01-28 18:30:00,-0.01
2015-01-28 18:45:00,-0.01
2015-01-28 19:00:00,-0.008
2015-01-28 19:15:00,-0.009
2015-01-28 19:30:00,-0.009
2015-01-28 19:45:00,-0.005
2015-01-28 20:00:00,-0.008
2015-01-28 20:15:00,-0.009
2015-01-28 20:30:00,-0.007
2015-01-28 20:45:00,-0.012
2015-01-28 21:00:00,-0.011
2015-01-28 21:15:00,-0.013
2015-01-28 21:30:00,-0.009
2015-01-28 21:45:00,-0.005
2015-01-28 22:00:00,-0.004
2015-01-28 22:15:00,-0.009
2015-01-28 22:30:00,-0.007
2015-01-28 22:45:00,-0.008
2015-01-28 23:00:00,-0.01
2015-01-28 23:15:00,-0.009
2015-01-28 23:30:00,-0.01
